"matrix_id","chapter_bibliography","bib_key","bib_file","bib_start_line","bib_end_line","raw_entry","resolved_identifier","identity_status","metadata_title","metadata_first_author_family","metadata_year","metadata_container","identity_manual_review_flags","citation_occurrence_count","citation_source_files","citation_source_lines","citation_contexts","support_statuses","claim_assessment_state","claim_assessment_ids","claim_assessment_severities","claim_assessment_findings","required_corrections"
"REF-069","Ch3","jiang_sihys2020","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","17","17","Y. Jiang, G. Offer, J. Jiang, M. Marinescu, and H. Wang, ``Voltage Hysteresis Model for Silicon Electrodes for Lithium Ion Batteries, Including Multi-Step Phase Transformations, Crystallization and Amorphization,'' \emph{J. Electrochem. Soc.} \textbf{167}(13), 130533 (2020). DOI: 10.1149/1945-7111/abbbba.","10.1149/1945-7111/abbbba","DOI_METADATA_RETRIEVED","Voltage Hysteresis Model for Silicon Electrodes for Lithium Ion Batteries, Including Multi-Step Phase Transformations, Crystallization and Amorphization","Jiang","2020","Journal of The Electrochemical Society","","2","_sections/ch3v22_sec01_map.tex || _sections/ch3v22_sec04_mech.tex","61 || 86","_sections/ch3v22_sec01_map.tex:61 :: 모델\cite{koebbing2024} 과 다단 상전이 경로분기 모델\cite{jiang_sihys2020} 이 준다. || _sections/ch3v22_sec04_mech.tex:86 :: 상전이$\cdot$결정화 경로 분기의 현상학\cite{jiang_sihys2020} --- 이 필요하다. 이것은 평형 자유에너지","supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-072","Medium","directness=DIRECT; transferability=BOUNDED_TRANSFER; claim_strength=SUPPORTED; evidence=https://pdfs.semanticscholar.org/d2cb/767ea1a137b79ae094fd71c3e31e2bbd3d11.pdf; full article","Retain explicitly as one model option, not as proof that the modeled pathway is the unique hysteresis mechanism."
"REF-070","Ch3","larchecahn1973","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","18","18","F. Larch\'e and J. W. Cahn, ``A linear theory of thermochemical equilibrium of solids under stress,'' \emph{Acta Metall.} \textbf{21}(8), 1051--1063 (1973). DOI: 10.1016/0001-6160(73)90021-7. [응력--조성 결합 화학퍼텐셜의 이론 원전.]","10.1016/0001-6160(73)90021-7","DOI_METADATA_RETRIEVED","A linear theory of thermochemical equilibrium of solids under stress","Larché","1973","Acta Metallurgica","FIRST_AUTHOR_NOT_MATCHED_BY_SIMPLE_PROBE","2","_sections/ch3v22_sec04_mech.tex","10 || 19","_sections/ch3v22_sec04_mech.tex:10 :: 항}이며, 그 이론틀의 표준 출발점이 개방계 고체의 응력--조성 결합 열역학(Larché--Cahn)이다\cite{larchecahn1973}. || _sections/ch3v22_sec04_mech.tex:19 :: 더한다\cite{larchecahn1973}. 평균(정수압) 응력을 $\sigma_\mathrm{h}\equiv\tfrac13\mathrm{tr}(\bm\sigma)$,","not retrieved","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-076","High","directness=NOT_RETRIEVED; transferability=UNJUSTIFIED_TRANSFER; claim_strength=NOT_VERIFIED; evidence=https://doi.org/10.1016/0001-6160(73)90021-7; publisher metadata; later NIST review https://pmc.ncbi.nlm.nih.gov/articles/PMC6692286/ checked only for scope","Do not present the displayed hydrostatic equation or coefficient as directly verified from this citation. Retrieve the 1973 derivation and add a finite-strain Si source, composition-dependent partial molar volume, stress measure, reference state, and geometry conversion before quantitative use."
"REF-071","Ch3","koebbing2024","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","19","21","L. K\""obbing, A. Latz, and B. Horstmann, ``Voltage Hysteresis of Silicon Nanoparticles: Chemo-Mechanical Particle-SEI Model,'' \emph{Adv. Funct. Mater.}, 2308818. DOI: 10.1002/adfm.202308818. [SEI 점탄소성 소산 히스 모델 --- 인쇄 권$\cdot$호는 사용 시 Crossref 최종 대조.] % ---- R5 신규 등재(19종 — comp_R4 검증·Crossref 재생성·CHERRYPICK_R5) ----","10.1002/adfm.202308818","DOI_METADATA_RETRIEVED","Voltage Hysteresis of Silicon Nanoparticles: Chemo‐Mechanical Particle‐SEI Model","Köbbing","2024","Advanced Functional Materials","FIRST_AUTHOR_NOT_MATCHED_BY_SIMPLE_PROBE;YEAR_NOT_MATCHED_BY_SIMPLE_PROBE","2","_sections/ch3v22_sec01_map.tex || _sections/ch3v22_sec04_mech.tex","61 || 85","_sections/ch3v22_sec01_map.tex:61 :: 모델\cite{koebbing2024} 과 다단 상전이 경로분기 모델\cite{jiang_sihys2020} 이 준다. || _sections/ch3v22_sec04_mech.tex:85 :: --- 항복 응력$\cdot$유동 법칙의 탄소성, 또는 입자$\cdot$SEI 점탄소성\cite{koebbing2024}, 또는 다단","supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-075","Medium","directness=DIRECT; transferability=BOUNDED_TRANSFER; claim_strength=SUPPORTED; evidence=https://d-nb.info/1308832958/34; full open article","Identify this as a model-based mechanism for nanoparticle-SEI systems, not a universal experimental identification of the dominant mechanism."
"REF-072","Ch3","wang_asi2013","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","22","22","J. W. Wang, Y. He, F. Fan, X. H. Liu, S. Xia, Y. Liu, C. T. Harris, H. Li, J. Y. Huang, S. X. Mao, T. Zhu, ``Two-Phase Electrochemical Lithiation in Amorphous Silicon,'' \emph{Nano Lett.} \textbf{13}, 709--715 (2013). DOI: 10.1021/nl304379k.","10.1021/nl304379k","DOI_METADATA_RETRIEVED","Two-Phase Electrochemical Lithiation in Amorphous Silicon","Wang","2013","Nano Letters","","1","_sections/ch3v22_sec02_cases.tex","46","_sections/ch3v22_sec02_cases.tex:46 :: solid-solution 경사로 옮겨간다\cite{wang_asi2013,mcdowell_coreshell2013} --- 곧 \emph{개형 자체가 사이클 이력에 의존}하며, 이것이","insufficient","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-097","High","directness=INSUFFICIENT; transferability=SAME_SYSTEM; claim_strength=OVERSTATED; evidence=https://pubs.acs.org/doi/full/10.1021/nl304379k; article abstract and supporting-information record","Use this source for two-step first lithiation of amorphous Si only. Add a cycle-resolved source before asserting the subsequent-cycle solid-solution switch."
"REF-073","Ch3","mcdowell_coreshell2013","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","23","23","M. T. McDowell, S. W. Lee, J. T. Harris, B. A. Korgel, C. Wang, W. D. Nix, Y. Cui, ``In Situ TEM of Two-Phase Lithiation of Amorphous Silicon Nanospheres,'' \emph{Nano Lett.} \textbf{13}, 758--764 (2013). DOI: 10.1021/nl3044508.","10.1021/nl3044508","DOI_METADATA_RETRIEVED","In Situ TEM of Two-Phase Lithiation of Amorphous Silicon Nanospheres","McDowell","2013","Nano Letters","","1","_sections/ch3v22_sec02_cases.tex","46","_sections/ch3v22_sec02_cases.tex:46 :: solid-solution 경사로 옮겨간다\cite{wang_asi2013,mcdowell_coreshell2013} --- 곧 \emph{개형 자체가 사이클 이력에 의존}하며, 이것이","insufficient","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-083","High","directness=INSUFFICIENT; transferability=SAME_SYSTEM; claim_strength=OVERSTATED; evidence=https://doi.org/10.1021/nl3044508; publisher metadata/abstract-level record","Split the claim: use this citation for sharp two-phase lithiation of amorphous nanospheres, and add a source that directly follows subsequent cycles before asserting a later-cycle solid-solution mechanism."
"REF-074","Ch3","ogata_nmr2014","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","24","24","K. Ogata, E. Salager, C. J. Kerr, A. E. Fraser, C. Ducati, A. J. Morris, S. Hofmann, C. P. Grey, ``Revealing lithium–silicide phase transformations in nano-structured silicon-based lithium ion batteries via in situ NMR spectroscopy,'' \emph{Nat. Commun.} \textbf{5}, 3217 (2014). DOI: 10.1038/ncomms4217.","10.1038/ncomms4217","DOI_METADATA_RETRIEVED","Revealing lithium–silicide phase transformations in nano-structured silicon-based lithium ion batteries via in situ NMR spectroscopy","Ogata","2014","Nature Communications","","2","_sections/ch3v22_sec01_map.tex || _sections/ch3v22_sec02_cases.tex","43 || 44","_sections/ch3v22_sec01_map.tex:44 :: 일어난다\cite{obrovac_christensen2004}(operando NMR 로 직접 추적\cite{ogata_nmr2014}) --- 진짜 이산 || _sections/ch3v22_sec02_cases.tex:43 :: operando $^7$Li NMR 이 이 상전이를 직접 추적한다\cite{ogata_nmr2014}. 첫 사이클 이후의 비정질 경로는","supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-091","Low","directness=DIRECT; transferability=BOUNDED_TRANSFER; claim_strength=SUPPORTED; evidence=https://www.nature.com/articles/ncomms4217; full article methods and results","Use 'in situ' as in the source and retain the Si-nanowire/model-electrode scope when transferring to bulk composite Si."
"REF-075","Ch3","miyachi_sio2005","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","25","25","M. Miyachi, H. Yamamoto, H. Kawai, T. Ohta, M. Shirakata, ``Analysis of SiO Anodes for Lithium-Ion Batteries,'' \emph{J. Electrochem. Soc.} \textbf{152}, A2089 (2005). DOI: 10.1149/1.2013210.","10.1149/1.2013210","DOI_METADATA_RETRIEVED","Analysis of SiO Anodes for Lithium-Ion Batteries","Miyachi","2005","Journal of The Electrochemical Society","","1","_sections/ch3v22_sec02_cases.tex","59","_sections/ch3v22_sec02_cases.tex:59 :: 실리케이트가 부피변화 완충재로 남는다(XPS 최초 규명\cite{miyachi_sio2005}). 그 크기는 $\eta_\mathrm{ICE}$","not retrieved","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-084","High","directness=NOT_RETRIEVED; transferability=UNVERIFIED; claim_strength=NOT_VERIFIED; evidence=https://doi.org/10.1149/1.2013210; bibliographic metadata only","Retrieve and quote the original XPS assignments before retaining 'first identified', the specific Li4SiO4-family phase, irreversibility, and buffer-role claims; otherwise weaken to a secondary-attribution statement."
"REF-076","Ch3","kitada_sio2019","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","26","26","K. Kitada, O. Pecher, P. C. M. M. Magusin, M. F. Groh, R. S. Weatherup, C. P. Grey, ``Unraveling the Reaction Mechanisms of SiO Anodes for Li-Ion Batteries by Combining in Situ $^{7}$Li and ex Situ $^{7}$Li/$^{29}$Si Solid-State NMR Spectroscopy,'' \emph{J. Am. Chem. Soc.} \textbf{141}, 7014--7027 (2019). DOI: 10.1021/jacs.9b01589.","10.1021/jacs.9b01589","DOI_METADATA_RETRIEVED","Unraveling the Reaction Mechanisms of SiO Anodes for Li-Ion Batteries by Combining <i>in Situ</i> <sup>7</sup>Li and <i>ex Situ</i> <sup>7</sup>Li/<sup>29</sup>Si Solid-State NMR Spectroscopy","Kitada","2019","Journal of the American Chemical Society","","3","_sections/ch3v22_sec02_cases.tex","25 || 57 || 64","_sections/ch3v22_sec02_cases.tex:25 :: --- 표의 대표값은 각 계열 개선/상용 조건값. $^f$히스 ``저감''은 정성(비정질 연속 형성\cite{kitada_sio2019}, || _sections/ch3v22_sec02_cases.tex:57 :: NMR)\cite{kitada_sio2019} --- 경사 전위 특성이 원소 Si 보다 강화된다. \textbf{1차 비가역(핵심).} 1차 || _sections/ch3v22_sec02_cases.tex:64 :: 연속 경로가 이산 상전이의 경로 분기를 줄임)이 유일한 직접 증거\cite{kitada_sio2019}이나, \emph{절대 mV 는","supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-073 || SRC-EX-074","Low || Medium","directness=DIRECT; transferability=BOUNDED_TRANSFER; claim_strength=SUPPORTED; evidence=https://research.manchester.ac.uk/en/publications/unravelling-the-reaction-mechanism-of-sio-anodes-for-liion-batter/; abstract || directness=DIRECT; transferability=SAME_SYSTEM; claim_strength=SUPPORTED; evidence=https://research.manchester.ac.uk/en/publications/unravelling-the-reaction-mechanism-of-sio-anodes-for-liion-batter/; abstract and source record","Add that the pathway depends on ordered-Si domain size and can form a Li15Si4-like phase when about 5 nm crystalline domains are present. || Retain as qualitative and conditional on amorphous low-domain-size SiO; keep the absolute-mV gap explicit."
"REF-077","Ch3","zhang_sio2018","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","27","27","L. Zhang, Y. Qin, Y. Liu, Q. Liu, Y. Ren, A. N. Jansen, W. Lu, ``Capacity Fading Mechanism and Improvement of Cycling Stability of the SiO Anode for Lithium-Ion Batteries,'' \emph{J. Electrochem. Soc.} \textbf{165}, A2102--A2107 (2018). DOI: 10.1149/2.0431810jes.","10.1149/2.0431810jes","DOI_METADATA_RETRIEVED","Capacity Fading Mechanism and Improvement of Cycling Stability of the SiO Anode for Lithium-Ion Batteries","Zhang","2018","Journal of The Electrochemical Society","","2","_sections/ch3v22_sec02_cases.tex","22 || 62","_sections/ch3v22_sec02_cases.tex:22 :: mAh/g\cite{zhang_sio2018}(A). $^e$$\eta_\mathrm{ICE}$ 는 \emph{시료 형태 의존이 지배}(계열 간 상충 || _sections/ch3v22_sec02_cases.tex:62 :: mAh/g, 주 용량손실이 초기 수 사이클에 집중되고 이후 완만화하며 열처리로 안정화 가능\cite{zhang_sio2018}","supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-104","Medium","directness=DIRECT; transferability=SAME_SYSTEM; claim_strength=SUPPORTED; evidence=https://www.researchgate.net/publication/326311903; full article text, introduction, results, and abstract","State that 1710 mAh/g is the paper's theoretical convention and keep it distinct from measured reversible capacity and from other SiO reaction assumptions."
"REF-078","Ch3","yom_sio2016","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","28","28","J. H. Yom, S. W. Hwang, S. M. Cho, W. Y. Yoon, ``Improvement of irreversible behavior of SiO anodes for lithium ion batteries by a solid state reaction at high temperature,'' \emph{J. Power Sources} \textbf{311}, 159--166 (2016). DOI: 10.1016/j.jpowsour.2016.02.025.","10.1016/j.jpowsour.2016.02.025","DOI_METADATA_RETRIEVED","Improvement of irreversible behavior of SiO anodes for lithium ion batteries by a solid state reaction at high temperature","Yom","2016","Journal of Power Sources","","2","_sections/ch3v22_sec02_cases.tex","23 || 60","_sections/ch3v22_sec02_cases.tex:23 :: 아님): 미처리 SiO $58.5\%\to$고상반응 처리 $82.1\%$\cite{yom_sio2016}(A)$\cdot$Si15Gr75 블렌드 || _sections/ch3v22_sec02_cases.tex:60 :: 로 정량된다: 미처리 SiO $58.5\%$, Li 분말 고상반응 처리 시 $82.1\%$\cite{yom_sio2016} --- 소비 Li 의","insufficient || supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-101 || SRC-EX-102","High || Medium","directness=DIRECT; transferability=SAME_SYSTEM; claim_strength=SUPPORTED; evidence=https://www.sciencedirect.com/science/article/pii/S0378775316301331; official abstract and highlights || directness=INDIRECT; transferability=UNJUSTIFIED_TRANSFER; claim_strength=OVERSTATED; evidence=https://www.sciencedirect.com/science/article/pii/S0378775316301331; official abstract","Replace with 'bare SiO has about 41.5 percent total first-cycle Coulombic inefficiency under this protocol'. Do not assign the full loss quantitatively to silicate/Li2O without a phase-resolved lithium balance. || Use the exact 58.52 and 82.12 percent values or retain the rounded values with the 7:1 treatment condition."
"REF-079","Ch3","andersen_sic2019","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","29","29","H. F. Andersen, C. E. L. Foss, J. Voje, R. Tronstad, T. Mokkelbost, P. E. Vullum, A. Ulvestad, M. Kirkengen, J. P. Mæhlen, ``Silicon-Carbon composite anodes from industrial battery grade silicon,'' \emph{Sci. Rep.} \textbf{9}, 14814 (2019). DOI: 10.1038/s41598-019-51324-4.","10.1038/s41598-019-51324-4","DOI_METADATA_RETRIEVED","Silicon-Carbon composite anodes from industrial battery grade silicon","Andersen","2019","Scientific Reports","","4","_sections/ch3v22_sec02_cases.tex","145 || 20 || 70 || 76","_sections/ch3v22_sec02_cases.tex:145 :: 실선, $U{=}0.30\cdot0.42$ V$\cdot$$w{=}0.050$ V): 좁은 두 전이가 겹쳐 평균 탈리튬 전위 $\sim$$0.4$~V(\cite{andersen_sic2019}, || _sections/ch3v22_sec02_cases.tex:20 :: 아님) --- Si--C $\sim$0.4 V\cite{andersen_sic2019}(A)와 계열 정합. $^c$SiO 절대 평균전위(V)는 본 조사 || _sections/ch3v22_sec02_cases.tex:70 :: 시료는 $0.3$--$0.1$ V 완만 경사(나노화 거동)\cite{andersen_sic2019}. \textbf{피크 분리(공통-μ 검증 || _sections/ch3v22_sec02_cases.tex:76 :: 사이클 이상 안정\cite{andersen_sic2019}. 저-Si 복합의 $\eta_\mathrm{ICE}$ 는 개질로 $49.6\%\to82.9$--$83.3\%$","partially supports","CLAIM_LEVEL_OVERRIDE_RECORDED","EX-010","High","The electrode is 60 wt% Si, 30 wt% graphite, 8 wt% binder, and 2 wt% carbon black. The 3801/3117 mAh/g values are reported on a Si-mass basis; the long-cycle demonstration is capacity-limited to 1000 mAh/g-Si, equivalent to 600 mAh/g-electrode for that composition.","Label every capacity basis explicitly. Do not call 3117 mAh/g a generic composite specific capacity, and do not transfer the 1200-cycle result to operation at 3117 mAh/g-Si."
"REF-080","Ch3","naboka_sic2021","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","30","30","O. Naboka, C. Yim, Y. Abu-Lebdeh, ``Practical Approach to Enhance Compatibility in Silicon/Graphite Composites to Enable High-Capacity Li-Ion Battery Anodes,'' \emph{ACS Omega} \textbf{6}, 2644--2654 (2021). DOI: 10.1021/acsomega.0c04811.","10.1021/acsomega.0c04811","DOI_METADATA_RETRIEVED","Practical Approach to Enhance Compatibility in Silicon/Graphite Composites to Enable High-Capacity Li-Ion Battery Anodes","Naboka","2021","ACS Omega","","5","_sections/ch3v22_sec02_cases.tex || _sections/ch3v22_sec03_blend.tex","125 || 152 || 24 || 72 || 77","_sections/ch3v22_sec02_cases.tex:152 :: Si $10$ wt\%\cite{naboka_sic2021})를 가리키며, 본 Si-host 단독 그림의 Si-내부 두 전이는 이 시연 폭에서 겹쳐 완전 || _sections/ch3v22_sec02_cases.tex:24 :: $82.9\%$\cite{gautam_blend2024}(A)$\cdot$Si 10\% 미개질 $49.6\%\to$개질 $82.9$--$83.3\%$\cite{naboka_sic2021}(A) || _sections/ch3v22_sec02_cases.tex:72 :: $\sim$0.11$\cdot$0.16$\cdot$0.23 V 에 Si 별도 피크가 \emph{분리 관측}된다\cite{naboka_sic2021} --- 두 host || _sections/ch3v22_sec02_cases.tex:77 :: 개선된다\cite{naboka_sic2021}. \textbf{미확보 주의.} 산업 폐실리콘 기반 실사용 순환\cite{lee_sic2025} 은 || _sections/ch3v22_sec03_blend.tex:125 :: wt\%\cite{naboka_sic2021})이 이 겹침의 실측 접점이며, 배경 $C_\bg$ 는 전극 단위로 한 번만 더한다(host 별","insufficient || supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-087 || SRC-EX-088","High || Medium","directness=DIRECT; transferability=SAME_SYSTEM; claim_strength=SUPPORTED; evidence=https://nrc-publications.canada.ca/eng/view/author/version/?id=6b0f361c-dc22-45af-a196-612f99cc31c6; pp. 15-20, Table 2 and Fig. 12 || directness=INDIRECT; transferability=UNJUSTIFIED_TRANSFER; claim_strength=OVERSTATED; evidence=https://nrc-publications.canada.ca/eng/view/author/version/?id=6b0f361c-dc22-45af-a196-612f99cc31c6; pp. 19-20","Replace 'common-mu validation asset' with 'component-resolved voltage-axis comparison asset'. Validate the equilibrium common-mu inversion independently and do not infer additivity from peak separation. || State the 6.5-6.7 mg cm-2 loading and graphite-modification dependence with the ICE comparison; the low-loading natural-graphite sample has 83.0 percent ICE."
"REF-081","Ch3","lee_sic2025","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","31","31","Y. Lee, S. C. Hong, K. Kim, J. Park, J. Kim, B. Kang, Y. Kim, C. Lee, S. Son, B. Cho, J. Kim, S. Woo, G. Lee, K. Kang, ``Multiscale Carbon‐Integrated Silicon Anode for Stable Cycling Under Practical Lithium‐Ion Battery Conditions,'' \emph{Adv. Energy Mater.} e04250 (2025). DOI: 10.1002/aenm.202504250.","10.1002/aenm.202504250","DOI_METADATA_RETRIEVED","Multiscale Carbon‐Integrated Silicon Anode for Stable Cycling Under Practical Lithium‐Ion Battery Conditions","Lee","2025","Advanced Energy Materials","","1","_sections/ch3v22_sec02_cases.tex","77","_sections/ch3v22_sec02_cases.tex:77 :: 개선된다\cite{naboka_sic2021}. \textbf{미확보 주의.} 산업 폐실리콘 기반 실사용 순환\cite{lee_sic2025} 은","not retrieved","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-077","Low","directness=NOT_RETRIEVED; transferability=UNVERIFIED; claim_strength=NOT_VERIFIED; evidence=https://doi.org/10.1002/aenm.202504250; bibliographic metadata","NONE"
"REF-082","Ch3","bohm_entropy2024","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","32","32","K. Böhm, S. Zintel, P. Ganninger, J. Jäger, T. Markus, D. Henriques, ``Exploring the Impact of State of Charge and Aging on the Entropy Coefficient of Silicon–Carbon Anodes,'' \emph{Energies} \textbf{17}, 5790 (2024). DOI: 10.3390/en17225790.","10.3390/en17225790","DOI_METADATA_RETRIEVED","Exploring the Impact of State of Charge and Aging on the Entropy Coefficient of Silicon–Carbon Anodes","Böhm","2024","Energies","","1","_sections/ch3v22_sec02_cases.tex","84","_sections/ch3v22_sec02_cases.tex:84 :: peak$\cdot$변동이 없음)\cite{bohm_entropy2024}. 이는 생존 지도 N2$\cdot$N6(peak 문법 재해석)의 열역학","partially supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-065","Medium","directness=DIRECT; transferability=BOUNDED_TRANSFER; claim_strength=UNDERQUALIFIED; evidence=https://www.mdpi.com/1996-1073/17/22/5790; methods, results, and conclusions","Add the 45 wt% Si/45 wt% carbon-black half-cell, delithiation-only, 10-95 percent SoC scope and exclude endpoints with poor regression."
"REF-083","Ch3","arnot_calorimetry2021","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","33","33","D. J. Arnot, E. Allcorn, K. L. Harrison, ``Effect of Temperature and FEC on Silicon Anode Heat Generation Measured by Isothermal Microcalorimetry,'' \emph{J. Electrochem. Soc.} \textbf{168}, 110509 (2021). DOI: 10.1149/1945-7111/ac315c.","10.1149/1945-7111/ac315c","DOI_METADATA_RETRIEVED","Effect of Temperature and FEC on Silicon Anode Heat Generation Measured by Isothermal Microcalorimetry","Arnot","2021","Journal of The Electrochemical Society","","2","_sections/ch3v22_sec02_cases.tex || _sections/ch3v22_sec04_mech.tex","87 || 9","_sections/ch3v22_sec02_cases.tex:87 :: 이를 직접 확인한다\cite{arnot_calorimetry2021}; 상온 이하에서는 Si 특유의 추가 탈리튬화 발열 피크가 새로 || _sections/ch3v22_sec04_mech.tex:9 :: 발열 3성분 중 최소, §3.2 \cite{arnot_calorimetry2021}). 골격에 없는 것은 \emph{응력이 화학퍼텐셜에 들어가는","insufficient || supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-061 || SRC-EX-062","High || Info","directness=DIRECT; transferability=SAME_SYSTEM; claim_strength=SUPPORTED; evidence=https://www.eng.uc.edu/~beaucag/Classes/AdvancedMaterialsThermodynamics/Experimental%20Thermodynamics/Arnot_2021_J._Electrochem._Soc._168_110509.pdf; abstract, methods, and heat separation || directness=INDIRECT; transferability=UNJUSTIFIED_TRANSFER; claim_strength=OVERSTATED; evidence=https://www.eng.uc.edu/~beaucag/Classes/AdvancedMaterialsThermodynamics/Experimental%20Thermodynamics/Arnot_2021_J._Electrochem._Soc._168_110509.pdf; full article","NONE || Remove the claim that heat partition corroborates the mechanical origin of voltage hysteresis; present it only as a protocol-specific thermal observation."
"REF-084","Ch3","bohm_thermal2025","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","34","34","K. Böhm, C. Bracht, C. Kallfaß, T. Markus, D. Henriques, ``Temperature-Dependent Thermal Effects and Capacity Characteristics of Silicon Anodes in Lithium-Ion Batteries,'' \emph{J. Electrochem. Soc.} \textbf{172}, 050537 (2025). DOI: 10.1149/1945-7111/adda7a.","10.1149/1945-7111/adda7a","DOI_METADATA_RETRIEVED","Temperature-Dependent Thermal Effects and Capacity Characteristics of Silicon Anodes in Lithium-Ion Batteries","Böhm","2025","Journal of The Electrochemical Society","","1","_sections/ch3v22_sec02_cases.tex","88","_sections/ch3v22_sec02_cases.tex:88 :: 관측된다\cite{bohm_thermal2025}(정성 신규 --- 정량 $\Delta S(T)$ 는 확인 필요). 완전지 엔트로피","partially supports","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-066","Medium","directness=PARTIAL; transferability=BOUNDED_TRANSFER; claim_strength=SUPPORTED; evidence=https://doi.org/10.1149/1945-7111/adda7a; official publisher abstract/metadata","Retain as a qualitative, sample-specific, abstract-level result; do not imply a quantified entropy coefficient or all sub-ambient conditions."
"REF-085","Ch3","wojtala_entropy2022","Claude/docs/v1.0.23/_sections/ch3v22_bib.tex","35","35","M. E. Wojtala, A. A. Zülke, R. Burrell, M. Nagarathinam, G. Li, H. E. Hoster, D. A. Howey, M. P. Mercer, ``Entropy Profiling for the Diagnosis of NCA/Gr-SiOx Li-Ion Battery Health,'' \emph{J. Electrochem. Soc.} \textbf{169}, 100527 (2022). DOI: 10.1149/1945-7111/ac87d1.","10.1149/1945-7111/ac87d1","DOI_METADATA_RETRIEVED","Entropy Profiling for the Diagnosis of NCA/Gr-SiOx Li-Ion Battery Health","Wojtala","2022","Journal of The Electrochemical Society","","1","_sections/ch3v22_sec02_cases.tex","89","_sections/ch3v22_sec02_cases.tex:89 :: 프로파일에서 흑연$\cdot$Si 기여가 성분 분리된다는 실측\cite{wojtala_entropy2022}은 블렌드 성분 분해","misattributed","CLAIM_LEVEL_OVERRIDE_RECORDED","SRC-EX-100","High","directness=MISATTRIBUTED; transferability=UNJUSTIFIED_TRANSFER; claim_strength=OVERSTATED; evidence=https://eprints.gla.ac.uk/276980/2/276980.pdf; pp. 3 and 5-7","Replace 'component-separated measurement' with 'full-cell entropy profile interpreted using half-cell references and model/literature-based host attribution'. Mark Si-related aging assignments as hypotheses where the paper does."
