"path","bytes","sha256","extension","media_class","line_count","pdf_pages","initial_disposition","disposition_reason","assigned_worker","read_status","metadata_error"
"Claude/docs/v1.0.14/HANDOVER_v1.0.14.md","3923","77c5277356d4df2ad1fec7c92bdf7ca2fddf921643aa55eefbb25bb57da82864",".md","TEXT","26","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.14/HANDOVER_v1.0.15_KICKOFF.md","5540","c7ff134f1330defbda3eafeb1ab638f2b28e89821d50b2c27e9c0e0d4f0161f6",".md","TEXT","29","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.14/plot_dqdv.py","5559","f8de0e079a01a10a2632adabbf1a994ceffb7dbecb99f615135af6d5a3dea965",".py","TEXT","135","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.14/sample_test_v1014.png","281214","5aa5db875fdd6f2543e0afe9f2403f83fa63e90c9808a8deea6661aa4123b76d",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.14/sample_test_v1014.py","6386","e329c41d7198ded642e7680ec09ab204be71ba4df2d11e1c1960711bc8b2169b",".py","TEXT","124","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.14/test_regression_graphite.py","3691","4192aa36237e4f49be8054e5b31dd8c467941dc436d6064811bda0f716be4078",".py","TEXT","85","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/Anode_Fit_v1.0.15.py","52723","774dc2334ff465c0abcedfe12027bde8e9467a2082e69b89c96aebdf3f122b7a",".py","TEXT","895","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/appendix_phase_separation.pdf","239938","c5f563f1df20ee9d87c5c5a1923dcc8f1bf087c68150c24ba8268170728aab4f",".pdf","PDF","","8","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/appendix_phase_separation.tex","33671","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7",".tex","TEXT","492","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/CLOSING_v1.0.15.md","11683","974e9e63747487766d8eda4d0eb2d9ccb7296832826b06b6e3794fe2c60482bb",".md","TEXT","105","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/demo_lco_heat.py","4411","3f0aea01f8132bc3d889fd4a565a6901b11ede995c1404c9d408639d867c863f",".py","TEXT","73","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/figs/graph_suite_v1015.png","223004","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/figs/P4_lco_heat_validation.png","98479","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/FITTING_GUIDE.md","14387","2ced16e629ab578ae73814549502fc8fa7db66d58c0a5639c9f1c4884486d72c",".md","TEXT","99","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/golden_graphite_ref.npz","107324","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2",".npz","BINARY_OR_MACHINE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/graph_suite_v1015.py","8831","0fa265fa0534861d333205ec3ca5f9ef1d02a4b5196e876ad36b6a7a42d4e96b",".py","TEXT","145","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/graphite_ica_ch1_v1.0.15.pdf","770286","5b768e193d181da79a9b74756a1829398fddf47dc6393fd4c904da6ea7b0ecea",".pdf","PDF","","58","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/graphite_ica_ch1_v1.0.15.tex","288762","0488077daaa325c6a134b3e9d94adf4d8ba93bde04fbee40ab06e86be5bac703",".tex","TEXT","3512","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/graphite_ica_ch2_v1.0.15.pdf","382463","f6d1d965ecca55d1d2d2e2b6cc078b78aa925613ea9d2c422572aea76f8c062d",".pdf","PDF","","16","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/graphite_ica_ch2_v1.0.15.tex","75690","6e5ebd10fbe53fa69fc7dbc5b89cf1b69111d2fae63432711dc0119ef2e229c1",".tex","TEXT","886","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/HANDOVER_v1.0.15.md","5209","3541defa7722f8ec3c25984132971eec92dd6f4a653b77b7820dbe4aaec8eaf7",".md","TEXT","29","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/plot_dqdv.py","5559","f77c42cdfcd95afb76af505884cddeacfa72826008b89ee4117c9e2e5a45f585",".py","TEXT","135","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/sample_test_v1015.png","281515","0714786d4153fa02f9668e930dfdc21bdee845ce1cec4b81e1f5c8854ec9be2d",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/sample_test_v1015.py","6386","bd183a0b2bfb8e522590604ad8122716a8546d33b13dbd6b7021aafc3bc271f6",".py","TEXT","124","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.15/test_regression_graphite.py","3691","ebbd4032447ef78d7a9504c5dbacecd9bdced35dbbf814dc5b71ef874e11df72",".py","TEXT","85","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/Anode_Fit_v1.0.16.py","55421","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1",".py","TEXT","930","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/appendix_phase_separation.pdf","239939","9c72d9d4663ada439c3b057d54d2a9363bb3fe126d617a1263373ba214d8b3db",".pdf","PDF","","8","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/appendix_phase_separation.tex","33671","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7",".tex","TEXT","492","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/demo_lco_heat.py","4411","d07982f3936409150768edc4b2e567da6b7e64d757a6b261d3bd1ff17ad1bda5",".py","TEXT","73","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/figs/anode_fit_v1_0_14_dqdv.png","184214","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/figs/graph_suite_v1015.png","223004","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/figs/graph_suite_v1016.png","223061","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/figs/P4_lco_heat_validation.png","98479","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/FITTING_GUIDE.md","17669","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823",".md","TEXT","115","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/golden_graphite_ref.npz","107324","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2",".npz","BINARY_OR_MACHINE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/graph_suite_v1016.py","8831","9f911decef63002ee7d7535651c2e90d86c6ad8397bbeda980af7d79db90a396",".py","TEXT","145","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/graphite_ica_ch1_v1.0.16.pdf","771061","49d59d6751c6db1047839f6473310ac39187ad721e0b29a40481970c22221f1b",".pdf","PDF","","58","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/graphite_ica_ch1_v1.0.16.tex","289283","6697b4f6e0f9e9aac5c6559e25d394223c20887aa3f521ef297dedb1abb91a7a",".tex","TEXT","3515","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/graphite_ica_ch2_v1.0.16.pdf","384659","59432af5b62c1179e5112ae4a4d8d1ace029149cbd05bbb563f66542bc43a804",".pdf","PDF","","16","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/graphite_ica_ch2_v1.0.16.tex","76867","c5f93324935a752fdd05cdfc8ccb9b685be822ed18fd84213aec3354d3418fa7",".tex","TEXT","898","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/HANDOVER_v1.0.16.md","3132","eb4df75c9bd683121118ee1738e6295d79cc3804039210d46b00bd51966f51ab",".md","TEXT","28","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/plot_dqdv.py","5559","afbc18391fb12e7710d482b9db078c8d61c3d96a9f507eadf0f63d031e8f91e4",".py","TEXT","135","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/sample_test_v1016.png","281688","be5d6e039a6f5e0aaf2a8fff345f4b6c4ddb4fecf2528b0d6002d065c9bb2648",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/sample_test_v1016.py","6386","4f47419d0105f3034f2f7f754d641f48e57d2ae11f0f0a8b27f4aadadf6a99d4",".py","TEXT","124","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.16/test_regression_graphite.py","3691","9bf851cfedb67e1c838d02a17d6369980c929bfdfea4dc0c9744d97caf3ca15a",".py","TEXT","85","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/Anode_Fit_v1.0.17.py","55421","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1",".py","TEXT","930","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/appendix_phase_separation.pdf","240734","2fa6d995be82013488cb677439a549b586bc6b3a13059607d7897e888d829529",".pdf","PDF","","8","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/appendix_phase_separation.tex","34046","cb4da5ee9ae20813e5604f5b45315f4e27f9ac139ad3e1cf4e20363dcb82b4c5",".tex","TEXT","492","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/demo_lco_heat.py","4411","89583533736b60710434c877e074f7365dfb5ed47345b51097fb80ccde148393",".py","TEXT","73","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/figs/anode_fit_v1_0_14_dqdv.png","184214","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/figs/graph_suite_v1015.png","223004","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/figs/graph_suite_v1016.png","223061","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/figs/P4_lco_heat_validation.png","98479","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/FITTING_GUIDE.md","17669","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823",".md","TEXT","115","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/golden_graphite_ref.npz","107324","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2",".npz","BINARY_OR_MACHINE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/graph_suite_v1017.py","8831","b0a6a87ae8bfc422d0181d87f5a9f8536a6ba897184e5553d9183c5fec846795",".py","TEXT","145","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/graphite_ica_ch1_v1.0.17.pdf","771386","02e83b70ddf991faeaf98078b14e0dc1db6d766e02bfef73f5ae4c41a65439fa",".pdf","PDF","","58","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/graphite_ica_ch1_v1.0.17.tex","289837","356505705be251c339d9ba89cb5932918390cc0d3901ccaf7927761e70773a36",".tex","TEXT","3520","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/graphite_ica_ch2_v1.0.17.pdf","385616","e778590c3ec2467cfee417b7055f1bbd4c1831240afdfb22a971e44deda35301",".pdf","PDF","","16","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/graphite_ica_ch2_v1.0.17.tex","77935","12a080eadd988acf45220e06b1b758146e59ecba6aa123ec57b7dcb0e821e6e0",".tex","TEXT","898","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/HANDOVER_v1.0.17.md","5157","4fe9d3cc7829af267efa386c4b04866d15abe16144d6e8c55811a15dcb5408db",".md","TEXT","32","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/plot_dqdv.py","5559","494535eb67e25d473ade4ca4afa425f505a802e4eb3325c165bf5bb698685192",".py","TEXT","135","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/sample_test_v1017.py","6386","73162fa0379ff5914e2cacd0f7171ea16675d779bc5e7f5fadbef1803533136f",".py","TEXT","124","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.17/test_regression_graphite.py","3691","44f0c2a11d734f81a07c5eb9df1d9d36c0be5b6cd253c36416c395a0ed7f0f45",".py","TEXT","85","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.18.1/Anode_Fit_v1.0.18.1.py","55421","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1",".py","TEXT","930","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.18.1/appendix_phase_separation.pdf","245454","b281132c001e78b3d596ed029c6c45edc7bb37beeb0306661252f8741d99d686",".pdf","PDF","","8","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.18.1/appendix_phase_separation.tex","34358","8ed814d70d5b6b9fcd2ec7704b2ac3d22ea38bcfeabc970e85139b0d11d8d8e8",".tex","TEXT","495","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.18.1/demo_lco_heat.py","4417","b5494d68568934a262e3597f47704cb79d10e17c453ae759b8c40a345f411a0c",".py","TEXT","73","","REQUIRED_FULL_REVIEW","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/docs/v1.0.18.1/figs/anode_fit_v1_0_14_dqdv.png","184214","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8",".png","IMAGE","","","REQUIRED_VISUAL_OR_MACHINE","Version-local final document, code, test, result, or asset","E_docs_v1010_v10182","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
