"path","sha256","duplicate_group_size","initial_disposition","exact_duplicate_paths","exact_required_counterparts","has_required_counterpart"
"Claude/docs/v1.0.23/_sections/ch2_sec10_closing.tex","f04921f6dd1682066a901bd9594efc6dd8a9d65c72311e718b6b9e4bebbbdf17","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_sec10_closing.tex","Claude/docs/v1.0.22/_sections/ch2_sec10_closing.tex","True"
"Claude/old/work/roundtrip_log_2026-06-10.txt","f40ba9ab9dfafc9e477eb23d2095cd32a63549a9e46bc2509ca4b25ef066285b","2","DERIVATIVE_REVIEW_PENDING","Claude/results/process/TBR_R17_roundtrip/roundtrip_log_2026-06-10.txt","Claude/results/process/TBR_R17_roundtrip/roundtrip_log_2026-06-10.txt","True"
"Claude/results/process/TBR_R17_roundtrip/roundtrip_log_2026-06-10.txt","f40ba9ab9dfafc9e477eb23d2095cd32a63549a9e46bc2509ca4b25ef066285b","2","REQUIRED_FULL_REVIEW","Claude/old/work/roundtrip_log_2026-06-10.txt","","False"
"Claude/docs/v1.0.21/_sections/ch1_appD_si.tex","f5117b0eeab184c25466d814cc94fe93509eb1f0496e6dc649994f8a2c91f90a","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_appD_si.tex | Claude/docs/v1.0.23/_sections/ch1_appD_si.tex","Claude/docs/v1.0.22/_sections/ch1_appD_si.tex | Claude/docs/v1.0.23/_sections/ch1_appD_si.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_appD_si.tex","f5117b0eeab184c25466d814cc94fe93509eb1f0496e6dc649994f8a2c91f90a","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_appD_si.tex | Claude/docs/v1.0.23/_sections/ch1_appD_si.tex","Claude/docs/v1.0.21/_sections/ch1_appD_si.tex | Claude/docs/v1.0.23/_sections/ch1_appD_si.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_appD_si.tex","f5117b0eeab184c25466d814cc94fe93509eb1f0496e6dc649994f8a2c91f90a","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_appD_si.tex | Claude/docs/v1.0.22/_sections/ch1_appD_si.tex","Claude/docs/v1.0.21/_sections/ch1_appD_si.tex | Claude/docs/v1.0.22/_sections/ch1_appD_si.tex","True"
"Claude/docs/v1.0.10/plot_dqdv.py","f5db6d1be367903129b8c989d4d1bc50b60a80154e88d0fb22b87a87efca0ccd","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.11/plot_dqdv.py | Claude/docs/v1.0.12/plot_dqdv.py","Claude/docs/v1.0.11/plot_dqdv.py | Claude/docs/v1.0.12/plot_dqdv.py","True"
"Claude/docs/v1.0.11/plot_dqdv.py","f5db6d1be367903129b8c989d4d1bc50b60a80154e88d0fb22b87a87efca0ccd","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.10/plot_dqdv.py | Claude/docs/v1.0.12/plot_dqdv.py","Claude/docs/v1.0.10/plot_dqdv.py | Claude/docs/v1.0.12/plot_dqdv.py","True"
"Claude/docs/v1.0.12/plot_dqdv.py","f5db6d1be367903129b8c989d4d1bc50b60a80154e88d0fb22b87a87efca0ccd","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.10/plot_dqdv.py | Claude/docs/v1.0.11/plot_dqdv.py","Claude/docs/v1.0.10/plot_dqdv.py | Claude/docs/v1.0.11/plot_dqdv.py","True"
"Claude/docs/v1.0.20/FITTING_GUIDE.md","f7ca9038e163cfba6313f85e0cd4f3095ac2890a9ff9eb6f8aa4a8cdf12409e1","4","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/FITTING_GUIDE.md | Claude/docs/v1.0.22/FITTING_GUIDE.md | Claude/docs/v1.0.23/FITTING_GUIDE.md","Claude/docs/v1.0.21/FITTING_GUIDE.md | Claude/docs/v1.0.22/FITTING_GUIDE.md | Claude/docs/v1.0.23/FITTING_GUIDE.md","True"
"Claude/docs/v1.0.21/FITTING_GUIDE.md","f7ca9038e163cfba6313f85e0cd4f3095ac2890a9ff9eb6f8aa4a8cdf12409e1","4","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/FITTING_GUIDE.md | Claude/docs/v1.0.22/FITTING_GUIDE.md | Claude/docs/v1.0.23/FITTING_GUIDE.md","Claude/docs/v1.0.20/FITTING_GUIDE.md | Claude/docs/v1.0.22/FITTING_GUIDE.md | Claude/docs/v1.0.23/FITTING_GUIDE.md","True"
"Claude/docs/v1.0.22/FITTING_GUIDE.md","f7ca9038e163cfba6313f85e0cd4f3095ac2890a9ff9eb6f8aa4a8cdf12409e1","4","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/FITTING_GUIDE.md | Claude/docs/v1.0.21/FITTING_GUIDE.md | Claude/docs/v1.0.23/FITTING_GUIDE.md","Claude/docs/v1.0.20/FITTING_GUIDE.md | Claude/docs/v1.0.21/FITTING_GUIDE.md | Claude/docs/v1.0.23/FITTING_GUIDE.md","True"
"Claude/docs/v1.0.23/FITTING_GUIDE.md","f7ca9038e163cfba6313f85e0cd4f3095ac2890a9ff9eb6f8aa4a8cdf12409e1","4","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/FITTING_GUIDE.md | Claude/docs/v1.0.21/FITTING_GUIDE.md | Claude/docs/v1.0.22/FITTING_GUIDE.md","Claude/docs/v1.0.20/FITTING_GUIDE.md | Claude/docs/v1.0.21/FITTING_GUIDE.md | Claude/docs/v1.0.22/FITTING_GUIDE.md","True"
"Claude/old/Ch1_v7/v7-11.pdf","fd5f8148143c52d2d9e8175b254d1d6bb84e83df2bdbe337c358adfa0414877a","2","DERIVATIVE_REVIEW_PENDING","Claude/results/builds/v7/v7-11/v7-11.pdf","","False"
"Claude/results/builds/v7/v7-11/v7-11.pdf","fd5f8148143c52d2d9e8175b254d1d6bb84e83df2bdbe337c358adfa0414877a","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch1_v7/v7-11.pdf","","False"
